Id,Company_url,Company_ID,Company_Name,Headquarters,Website,Employees,Stock_Symbol,Ticker,Revenue,Phone,Siccode,Naicscode,Description,Industry,Company_Logo_URL
68,https://www.zoominfo.com/c/11twentythreecom/359449470,359449470,Eleven Twenty-Three,"7520 Burlington St., Omaha, Nebraska, 68127, United States",www.11twentythree.com,3,,,"$609,000",(402) 593-1123,"731,73","5418,541",,Advertising & Marketing|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/11twentythree.com"
69,https://www.zoominfo.com/c/120pestcom/467945889,467945889,120 PEST,"4651 Woodstock Rd. Ste. 208-172, Roswell, Georgia, 30075, United States",120pest.com,14,,,$2 Million,(404) 247-8091,,,An Atlanta company specializing in bed bug extermination. Using a unique blend of the best treatment methods including heat and chemical. 1 year warranty....,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/120pest.com"
70,https://www.zoominfo.com/c/120vc/353568986,353568986,120VC,"11601 Wilshire Blvd, Fl 5, Los Angeles, California, 90025, United States",www.120vc.com,43,,,$2 Million,(818) 842-8041,"67,679","541,523","120VC is a Project Portfolio Management Consultancy that provides technology solutions. They are headquartered in Brentwood, California....",Investment Banking|Finance,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/120vc.com"
71,https://www.zoominfo.com/c/120wateraudit/442165791,442165791,120WaterAudit,"250 S Elm St, Zionsville, Indiana, 46077, United States",120water.com,10,,,$2 Million,(800) 674-7961,,"511,51",Water professionals across the country rely on 120Water to streamline and modernize their most complex drinking water initiatives. The 120Water platform consist...,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/120water.com"
72,https://www.zoominfo.com/c/121msgcom/74615112,74615112,1-2-1 Marketing Services Group,"20195 South Diamond Lake Rd., Rogers, Minnesota, 55374, United States",www.121msg.com,25,,,$10 Million,(763) 428-8123,"87,874","5416,541","1-2-1 Marketing Services Group, Inc., a marketing agency, provides promotion planning, data analysis, fulfillment, and mailing services. The company offers acco...",Management Consulting|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/121msg.com"
73,https://www.zoominfo.com/c/121st-security-forces-alumni-association/369336565,369336565,121st Security Forces Alumni Association,"2619 Topichills Dr, Cincinnati, Ohio, 45248, United States",www.121sfaa.org,18,,,,,86,,121st Security Forces Alumni Association ...,Membership Organizations|Organizations,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/121sfaa.org"
74,https://www.zoominfo.com/c/1225-north-loop-investments/357553636,357553636,1225 North Loop Investments,"1225 N Loop W, Ste 225, Houston, Texas, 77008, United States",1225northloopwest.com/ownership,27,,,$7 Million,(713) 863-8363,"6531,653","531,5312","1225 North Loop Investments, Inc. is an Italian based Real Estate Investment group offering unique perspectives and innovative solutions for all your real estat...",Real Estate,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/1225northloopwest.com/ownership"
75,https://www.zoominfo.com/c/123-flat-fee-minnesota/348501000,348501000,123 Flat Fee Minnesota,"3306 Eagle Ridge Dr W, Willmar, Minnesota, 56201, United States",123flatfeeminnesota.com,9,,,$2 Million,(320) 894-6675,"6531,653","531,5312","Willmar Real Estate is a full service real estate brokerage company that was founded to revolutionize the way real estate is bought and sold. At Willmar Real Estate, we felt the typical home buying experience placed too much control in the hands of the real estate agent and not enough control in the...",Real Estate,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/123flatfeeminnesota.com"
76,https://www.zoominfo.com/c/123--floor-inc/343303392,343303392,123-Floor,"207 Coleman Dr, San Rafael, California, 94901, United States",www.123-floor.com,35,,,$6 Million,(415) 485-1230,,,"At 123-Floor, we know that quality is important to you. It's something we value as well, and that's why we choose to work with only the highest quality brands and products available on the market today to assure that you'll be happy with your flooring investment for years to come. We've tested these...","Miscellaneous Building Materials (Flooring, Cabinets, etc.)|Building Materials|Manufacturing","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/123-floor.com"
77,https://www.zoominfo.com/c/123-greetings/208568385,208568385,123 Greetings,"1674 Broadway, Ste 403, New York City, New York, 10019, United States",www.123greetings.com,150,,,$2 Million,(212) 202-4738,"27,277","32311,323111","123Greetings.com is the world's leading online destination for human expressions reaching 95 million visitors annually. Its offering of over 42,000 ecards acros...",Publishing|Media & Internet,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/123greetings.com"
78,https://www.zoominfo.com/c/123landlord-inc/347008497,347008497,123Landlord,"11121 Kingston Pike, Ste E, Knoxville, Tennessee, 37934, United States",www.123landlord.com,,,,,,,,,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/123landlord.com"
79,https://www.zoominfo.com/c/123-security-products/346981321,346981321,123 Security Products,"731 Union Pkwy., Ronkonkoma, New York, 11779, United States",www.123securityproducts.com,43,,,$8 Million,(631) 696-5127,"738,73",,"123 Security Products offers a wide range of complete, plug-and-play 16-camera video security systems that include everything needed for a total video surveilla...",Security Products & Services|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/123securityproducts.com"
80,https://www.zoominfo.com/c/123-shoes/356948637,356948637,123 Shoes,"835 Fairport Rd, East Rochester, New York, 14445, United States",www.123shoes.com,17,,,$3 Million,(585) 248-0770,"513,51","42,424","123shoes.com On-Line Store Shoes, Clogs, Pumps, Sandals, Sneaker and Athletic, Boots Footwear Superstore. Offering Dansko, Naot, Birkenstock, Vibram, Born, Cha...",Apparel & Accessories Retail|Retail,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/123shoes.com"
81,https://www.zoominfo.com/c/128-technology/375356005,375356005,128 Technology,"200 Wheeler Rd, Burlington, Massachusetts, 01803, United States",www.128technology.com,89,,,$7 Million,(781) 203-8400,"73,737","511,5182","Founded in 2014, 128 Technology, a software-based networking company that uses Session-smart networking that enables enterprise customers and service providers ...",Software Development & Design|Software,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/128technology.com"
82,https://www.zoominfo.com/c/12news/135217897,135217897,12News,"4926 E Cesar Chavez St, Austin, Texas, 78702, United States",www.12newsnow.com,67,,,$14 Million,,"48,483","5151,515120","KBMT-TV, an ABC affiliate serving Beaumont, Texas--DMA 141--is also upgrading on JVC ProHD equipment. London Broadcasting owns KBMT, the second of its stations ...",Television Stations|Broadcasting|Media & Internet,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/12newsnow.com"
83,https://www.zoominfo.com/c/12newscom/371626648,371626648,12News,"200 E Van Buren, Phoenix, Arizona, 85004, United States",www.12news.com,110,,,$24 Million,(602) 444-1212,48,"51,517","We seek sufficient understanding of the communities, individuals and stories we cover to inform the public. We are persistent in pursuit of the whole story. D...",Broadcasting|Media & Internet,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/12news.com"
84,https://www.zoominfo.com/c/12-points-consulting/357090326,357090326,12 Points Consulting,"1613 Main Ave, West Fargo, North Dakota, 58078, United States",www.12pointsconsulting.com,16,,,$3 Million,(701) 282-4602,,"54169,5416",,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/12pointsconsulting.com"
85,https://www.zoominfo.com/c/12-south-flats/361245231,361245231,12 South Apartments,"2310 12th Ave S, Nashville, Tennessee, 37204, United States",12southapartments.com,28,,,$7 Million,(615) 994-0835,"6531,653","5311,53111","12 South Apartments offers luxury apartments in Nashville, TN near Berry Hill with the finest amenities. Visit our website for more information....",Real Estate,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/12southapartments.com"
86,https://www.zoominfo.com/c/12thdistrictdemscom/437326806,437326806,12th Congressional District Democratic Organization,"9650 S Telegraph Rd., Taylor, Michigan, 48180, United States",www.12thdistrictdems.com,,,,,(313) 791-2707,,,,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/12thdistrictdems.com"
87,https://www.zoominfo.com/c/12th-judicial-circuit/354514374,354514374,12th Judicial Circuit,"P.O. Box 3000, Bradenton, Florida, 34205, United States",www.jud12.flcourts.org,36,,,,,,,,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/jud12.flcourts.org"
88,https://www.zoominfo.com/c/12thstfloristcom/353569447,353569447,12th St Florist,"1701 E 12Th St., Cleveland, Ohio, 44114, United States",www.12thstflorist.com,,,,,(216) 241-7731,,,12th Street Florist creates beautiful floral arrangements and designs to suit any occasion. Call us if you are looking for a Cleveland florist with the eye to p...,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/12thstflorist.com"
89,https://www.zoominfo.com/c/12th-street-asset-management/347610372,347610372,12th Street Asset Management,"102 Woodmont Blvd, Ste 460, Nashville, Tennessee, 37205, United States",www.12thstreetasset.com,6,,,$1 Million,(615) 915-3701,62,"523,523920",12 th Street was founded in 2007 to execute our concentrated equity strategies and attract like-minded investors who share our investment philosophy. The firm's...,Investment Banking|Finance,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/12thstreetasset.com"
90,https://www.zoominfo.com/c/12welveeyescom/375291692,375291692,Eyes Brewing,"141 E 4th St, Ste LL2, Saint Paul, Minnesota, 55101, United States",www.12welveeyes.com,6,,,$1 Million,(651) 357-5360,"2084,208","31,312","We committed to the idea of starting a brewery in the summer of 2015, forming an LLC and writing a business plan. It was quite an ambitious idea at the time, we...","Wineries & Breweries|Food, Beverages & Tobacco|Manufacturing","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/12welveeyes.com"
91,https://www.zoominfo.com/c/12-west-bar-and-grill/411514514,411514514,12 West Bar and Grill,"12 W Columbia St, Farmington, Missouri, 63640, United States",www.12westbarandgrill.com,19,,,$3 Million,(573) 760-1135,"581,58","6111,61111","Located in downtown Farmington, 12 West and Bar Grill has become the destination restaurant for those who enjoy gourmet cuisine in a cosmopolitan setting....",Restaurants|Hospitality,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/12westbarandgrill.com"
92,https://www.zoominfo.com/c/1366-technologies/353633161,353633161,1366 Technologies,"6-8 Preston Ct, Bedford, Massachusetts, 01730, United States",www.1366tech.com,164,,,$16 Million,(781) 861-1611,"36,367","221,33441","1366 Technologies, Inc. is an American solar wafer manufacturer. The company's products are used for scientific research and also for the US government....",Semiconductor & Semiconductor Equipment|Electronics|Manufacturing,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/1366tech.com"
93,https://www.zoominfo.com/c/13newsnowcom/371306563,371306563,13News Now,"613 Woodis Ave, Norfolk, Virginia, 23510, United States",www.13newsnow.com,53,,,$11 Million,(757) 625-1313,"48,483","5151,515","Founded in 2008 and headquartered in Norfolk, Virginia, 13News Now is a digital channel television station that provides news and events in the area....",Television Stations|Broadcasting|Media & Internet,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/13newsnow.com"
94,https://www.zoominfo.com/c/13-productions/411741475,411741475,13 Productions,"15 Cedar St., Amesbury, Massachusetts, 01913, United States",13productions.tv,8,,,$1 Million,(860) 830-2527,,"5418,541",,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/13productions.tv"
95,https://www.zoominfo.com/c/13th-floor-commercial-advidors-inc/463936844,463936844,13th Floor Commercial Advidors,"222 S Church St, Ste 100, Charlotte, North Carolina, 28202, United States",13thfloorcre.com,2,,,"$522,000",(704) 769-1855,"6531,653","531,5312",,Real Estate,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/13thfloorcre.com"
96,https://www.zoominfo.com/c/13th-judicial-district-south-casa/384625951,384625951,13th South CASA,"1130 E Main St, El Dorado, Arkansas, 71730, United States",www.13southcasa.com,19,,,$3 Million,(870) 862-2272,,,The 13th South Judicial District CASA is a non-profit organization that advocates for abused and neglected children in Union and Columbia Counties. 13th South's...,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/13southcasa.com"
97,https://www.zoominfo.com/c/13th-south-casa/384625951,384625951,13th South CASA,"1130 E Main St, El Dorado, Arkansas, 71730, United States",www.13southcasa.com,19,,,$3 Million,(870) 862-2272,,,The 13th South Judicial District CASA is a non-profit organization that advocates for abused and neglected children in Union and Columbia Counties. 13th South's...,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/13southcasa.com"
98,https://www.zoominfo.com/c/13wham--tv/114819086,114819086,13Wham,"4225 W Henrietta Rd, Rochester, New York, 14623, United States",www.13wham.com,156,,,$32 Million,(585) 334-8700,"48,483","5151,515120","13WHAM ABC Rochester provides local news, weather forecasts, traffic updates, health reports, notices of events and items of interest in the community, local sp...",Television Stations|Broadcasting|Media & Internet,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/13wham.com"
99,https://www.zoominfo.com/c/14carrotnet/21712919,21712919,Carrot Whole Foods,"5300 Sunset Blvd, Lexington, South Carolina, 29072, United States",www.14carrot.net,27,,,$5 Million,(803) 359-2920,,"445,445299",We are a full line natural product and food store...,Retail General|Retail,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/14carrot.net"
100,https://www.zoominfo.com/c/14-days-to-close/358838396,358838396,14 Days To Close,"2604 E 7th Ave, Tampa, Florida, 33605, United States",www.14daystoclose.com,21,,,$4 Million,,,,"Bridgeview Bank Mortgage Company, LLC (BBMC) is a full-service lending subsidiary offering a complete line of residential mortgage, refinancing and specialty lo...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/14daystoclose.com"
101,https://www.zoominfo.com/c/14news/86736911,86736911,Gray Media Group,"1115 Mt. Auburn Rd, Evansville, Indiana, 47720, United States",www.14news.com,79,,,$16 Million,(812) 426-1414,"73,731","5151,5418","14 News, or 14 WFIE, is a news broadcasting station that airs from Evansville, Indiana. 14 News is a Raycom Media company servicing the Tri-State area....",Human Resources & Staffing|Advertising & Marketing|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/14news.com"
